Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct),Solar Radiation Average (watt/m2),Solar Radiation/langley Total (langley),Wind Speed Maximum (mph),Wind Speed Average (mph),Vapor Pressure - Partial (inch_Hg),Vapor Pressure - Saturated (inch_Hg),Soil Moisture Percent -2in (pct),Soil Moisture Percent -4in (pct),Soil Moisture Percent -8in (pct),Soil Moisture Percent -20in (pct),Soil Moisture Percent -40in (pct),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2017-01-01 17:00,2149,45,40,0.00,48,0.03,,18.2,7.5,0.06,0.29,6.1,7.7,10.2,0.0,1.8,,,35,40,45
2017-01-01 18:00,2149,44,39,0.00,11,0.01,,13.4,3.7,0.03,0.27,7.0,7.2,10.2,0.0,2.0,,,35,40,45
2017-01-01 19:00,2149,43,39,0.00,14,0.05,,11.0,4.9,0.03,0.26,7.6,7.7,10.2,0.0,2.0,,,35,40,45
2017-01-01 20:00,2149,44,42,0.00,10,0.05,,12.6,3.9,0.02,0.28,6.3,7.6,10.2,0.0,2.0,,,35,40,45
2017-01-01 21:00,2149,43,41,0.00,9,0.03,,16.1,6.8,0.03,0.27,5.0,7.7,10.2,0.2,2.0,,,35,40,44
2017-01-01 22:00,2149,44,40,0.00,11,0.02,,17.7,6.6,0.03,0.25,4.6,7.9,10.2,0.0,2.0,,,35,40,44
2017-01-01 23:00,2149,44,42,0.00,7,0.02,,14.8,4.8,0.02,0.28,4.6,7.9,10.2,0.0,2.7,,,35,40,44
2017-01-02 00:00,2149,43,41,0.00,9,0.02,,18.0,4.8,0.03,0.27,4.5,8.1,10.2,0.0,1.8,,,35,40,44
2017-01-02 01:00,2149,43,41,0.00,9,0.02,,18.1,5.7,0.02,0.27,4.3,7.7,10.0,0.2,2.7,,,35,40,44
2017-01-02 02:00,2149,43,40,0.00,9,0.03,,7.2,2.3,0.02,0.26,4.5,7.4,10.2,0.2,2.5,,,35,40,44
2017-01-02 03:00,2149,41,39,0.00,10,0.08,,6.8,2.6,0.03,0.25,4.2,7.5,10.2,0.0,2.5,,,35,40,44
2017-01-02 04:00,2149,40,39,0.00,12,0.07,,7.3,3.0,0.03,0.24,4.2,7.3,10.2,0.0,2.5,,,35,40,44
2017-01-02 05:00,2149,43,39,0.00,10,0.07,,10.2,3.3,0.02,0.25,4.5,7.1,10.2,0.0,2.7,,,35,40,44
2017-01-02 06:00,2149,44,42,0.00,9,0.08,,13.5,4.5,0.02,0.28,4.5,7.2,10.2,0.2,2.5,,,35,40,44
2017-01-02 07:00,2149,45,43,0.00,8,21.55,,20.0,8.6,0.02,0.28,4.5,6.8,10.2,0.2,1.8,,,35,40,44
2017-01-02 08:00,2149,46,45,0.00,8,124.30,,22.8,4.7,0.02,0.30,4.2,6.6,10.1,0.0,2.5,,,35,40,44
2017-01-02 09:00,2149,48,46,0.00,7,207.10,,20.9,7.9,0.03,0.31,4.3,6.4,10.0,0.2,1.8,,,35,40,44
2017-01-02 10:00,2149,48,47,0.00,7,226.70,,9.9,3.5,0.03,0.33,4.6,6.1,10.2,0.0,2.7,,,35,40,44
2017-01-02 11:00,2149,47,46,0.00,12,153.20,,16.2,4.5,0.03,0.32,4.7,6.4,10.2,0.0,1.8,,,35,40,44
2017-01-02 12:00,2149,46,45,0.00,12,103.70,,6.8,2.5,0.04,0.31,5.0,6.1,10.2,0.0,1.8,,,35,40,44
2017-01-02 13:00,2149,51,46,0.00,14,498.30,,11.7,6.1,0.04,0.34,5.3,6.4,10.4,0.0,2.0,,,35,40,44
2017-01-02 14:00,2149,50,47,0.00,10,417.00,,15.8,6.1,0.04,0.35,5.3,6.6,9.9,0.2,2.0,,,35,40,44
2017-01-02 15:00,2149,47,45,0.00,12,225.40,,16.0,6.4,0.03,0.32,5.3,6.6,9.9,0.0,2.0,,,35,40,44
2017-01-02 16:00,2149,45,39,0.00,9,28.81,,12.5,4.1,0.03,0.27,7.0,6.9,9.9,0.0,2.0,,,34,40,44
2017-01-02 17:00,2149,39,33,0.00,13,0.07,,5.6,3.2,0.04,0.22,7.0,6.9,9.9,0.0,2.0,,,35,40,44
2017-01-02 18:00,2149,34,32,0.00,23,0.19,,5.7,3.8,0.05,0.19,7.4,6.7,10.0,0.2,2.0,,,35,40,44
2017-01-02 19:00,2149,33,32,0.00,26,0.18,,6.5,4.1,0.05,0.18,6.8,6.7,10.0,0.0,2.0,,,35,40,44
2017-01-02 20:00,2149,33,33,0.00,24,0.16,,6.1,3.8,0.04,0.18,5.1,6.8,9.9,0.2,2.0,,,35,40,44
2017-01-02 21:00,2149,33,31,0.00,24,0.16,,5.8,3.5,0.04,0.18,4.9,6.8,10.0,0.0,2.0,,,35,40,44
2017-01-02 22:00,2149,36,31,0.00,25,0.12,,8.2,3.5,0.04,0.19,4.3,6.8,10.0,0.2,2.5,,,35,40,44
2017-01-02 23:00,2149,36,34,0.00,18,0.16,,5.7,3.6,0.04,0.20,4.2,6.7,10.0,0.0,2.7,,,34,40,44
2017-01-03 00:00,2149,39,35,0.00,20,0.16,,10.9,4.1,0.04,0.22,4.2,6.4,9.7,0.2,1.8,,,34,40,44
2017-01-03 01:00,2149,38,35,0.00,17,0.16,,9.0,4.5,0.04,0.22,4.2,6.2,10.0,0.2,2.5,,,34,40,44
2017-01-03 02:00,2149,41,36,0.00,16,0.12,,12.9,3.9,0.04,0.23,4.0,5.6,9.9,0.2,2.5,,,34,40,44
2017-01-03 03:00,2149,41,40,0.00,15,0.05,,7.2,2.8,0.04,0.25,4.5,5.0,9.7,0.2,1.8,,,34,40,44
2017-01-03 04:00,2149,40,38,0.00,14,0.06,,13.2,5.5,0.04,0.24,4.5,5.2,9.8,0.0,2.5,,,34,40,44
2017-01-03 05:00,2149,39,34,0.00,19,0.08,,10.1,4.0,0.05,0.22,4.5,3.9,9.9,0.0,2.5,,,34,40,44
2017-01-03 06:00,2149,36,34,0.00,29,0.24,,5.8,3.5,0.05,0.21,4.5,3.5,10.2,0.2,2.7,,,34,40,44
2017-01-03 07:00,2149,36,34,0.00,25,18.80,,6.9,3.3,0.05,0.21,4.6,3.0,10.2,0.0,2.5,,,34,40,44
2017-01-03 08:00,2149,42,35,0.00,30,107.00,,6.5,2.9,0.06,0.21,4.6,3.2,10.3,0.2,2.5,,,34,40,44
2017-01-03 09:00,2149,44,42,0.00,22,227.90,,8.9,5.1,0.06,0.28,4.5,2.1,9.8,0.0,2.0,,,34,40,44
2017-01-03 10:00,2149,47,43,0.00,23,260.90,,11.0,5.8,0.06,0.29,4.5,2.3,9.8,0.0,2.0,,,34,40,44
2017-01-03 11:00,2149,49,47,0.00,20,592.50,,12.7,8.4,0.07,0.34,4.8,3.0,9.7,0.0,2.0,,,34,40,44
2017-01-03 12:00,2149,50,49,0.00,21,570.90,,13.9,8.2,0.07,0.35,4.6,3.3,9.8,0.0,2.4,,,34,39,44
2017-01-03 13:00,2149,50,49,0.00,22,438.90,,13.4,8.4,0.09,0.36,5.3,3.8,10.0,0.0,2.0,,,34,39,44
2017-01-03 14:00,2149,51,47,0.00,26,332.30,,11.9,7.3,0.09,0.36,6.3,4.3,9.6,0.0,2.0,,,34,39,44
2017-01-03 15:00,2149,48,45,0.00,27,104.00,,11.1,6.4,0.09,0.32,11.1,5.0,9.4,0.0,2.0,,,34,39,44
2017-01-03 16:00,2149,45,40,0.00,32,17.54,,10.5,4.7,0.09,0.28,12.6,4.8,9.4,0.0,2.0,,,34,39,44
2017-01-03 17:00,2149,44,43,0.00,38,0.01,,13.2,7.7,0.12,0.28,12.2,5.7,9.4,0.2,2.0,,,34,39,44
2017-01-03 18:00,2149,43,41,0.00,48,0.00,,12.1,6.2,0.14,0.27,11.7,5.9,9.4,0.0,2.0,,,34,39,44
2017-01-03 19:00,2149,42,41,0.00,53,0.00,,12.4,8.2,0.14,0.26,11.9,6.1,9.4,0.0,2.0,,,34,39,44
2017-01-03 20:00,2149,42,41,0.00,53,0.00,,14.2,8.8,0.14,0.26,11.6,6.6,9.4,0.2,2.0,,,34,39,44
2017-01-03 21:00,2149,42,40,0.00,59,0.01,,16.7,8.9,0.16,0.25,11.4,6.6,9.4,0.0,2.0,,,34,39,44
2017-01-03 22:00,2149,40,37,0.00,68,0.02,,10.9,7.4,0.18,0.23,11.4,6.4,9.6,0.0,2.0,,,34,39,44
2017-01-03 23:00,2149,38,37,0.00,85,0.03,,13.5,7.3,0.19,0.22,10.9,6.8,9.4,0.0,2.0,,,34,39,44
2017-01-04 00:00,2149,38,37,0.00,84,0.01,,13.4,6.8,0.19,0.22,10.6,7.0,9.4,0.0,2.0,,,34,39,44
2017-01-04 01:00,2149,39,37,0.00,84,0.00,,10.9,6.8,0.19,0.23,10.2,7.2,9.4,0.0,2.0,,,34,39,44
2017-01-04 02:00,2149,38,36,0.00,88,0.01,,11.2,7.1,0.19,0.22,10.2,6.9,9.4,0.0,2.0,,,34,39,44
2017-01-04 03:00,2149,36,34,0.00,93,0.01,,10.6,6.7,0.19,0.21,9.7,7.2,9.4,0.0,2.0,,,34,39,44
2017-01-04 04:00,2149,35,34,0.00,95,0.01,,13.4,7.1,0.19,0.20,9.9,7.1,9.4,0.2,2.0,,,34,39,44
2017-01-04 05:00,2149,35,34,0.00,95,0.02,,12.1,7.4,0.19,0.20,9.6,7.1,9.4,0.0,1.8,,,34,39,44
2017-01-04 06:00,2149,36,34,0.00,95,0.04,,16.7,9.3,0.19,0.20,9.5,7.4,9.4,0.0,2.0,,,34,39,44
2017-01-04 07:00,2149,35,34,0.00,95,5.47,,12.6,7.6,0.19,0.20,9.8,7.1,9.4,0.2,2.0,,,34,39,44
2017-01-04 08:00,2149,35,34,0.00,95,27.36,,10.3,6.0,0.19,0.20,9.8,7.4,9.4,0.0,1.8,,,34,39,44
2017-01-04 09:00,2149,36,35,0.00,95,60.98,,17.4,7.4,0.19,0.20,9.4,7.5,9.6,0.0,2.0,,,34,39,44
2017-01-04 10:00,2149,37,35,0.00,95,92.10,,13.3,6.2,0.20,0.21,9.4,7.7,9.6,0.0,2.0,,,34,39,44
2017-01-04 11:00,2149,37,35,0.00,95,88.80,,14.5,6.8,0.20,0.21,9.7,7.7,9.6,0.2,2.0,,,34,39,44
2017-01-04 12:00,2149,36,35,0.01,95,79.68,,19.7,7.5,0.19,0.20,9.6,7.7,9.6,0.0,2.0,,,34,39,44
2017-01-04 13:00,2149,40,36,0.07,95,92.40,,16.3,7.4,0.22,0.23,10.2,7.6,10.0,0.0,2.0,,,34,39,44
2017-01-04 14:00,2149,40,35,0.12,94,58.15,,16.1,7.0,0.20,0.22,12.1,8.1,9.8,0.0,2.4,,,34,39,44
2017-01-04 15:00,2149,36,35,0.05,95,44.34,,14.3,7.2,0.19,0.20,13.8,7.8,9.9,0.0,2.0,,,34,39,44
2017-01-04 16:00,2149,36,35,0.07,96,5.62,,11.4,6.1,0.20,0.21,14.2,7.9,9.9,0.0,2.0,,,34,39,44
2017-01-04 17:00,2149,36,35,0.04,96,0.02,,12.9,7.0,0.20,0.21,14.6,8.2,9.7,0.2,2.0,,,34,39,44
2017-01-04 18:00,2149,35,34,0.00,96,0.01,,11.0,6.9,0.19,0.20,15.1,8.6,9.9,0.0,2.0,,,34,39,44
2017-01-04 19:00,2149,35,34,0.00,96,0.02,,12.4,7.2,0.19,0.20,14.8,9.7,9.9,0.0,2.0,,,34,39,44
2017-01-04 20:00,2149,35,34,0.04,96,0.01,,11.0,6.3,0.19,0.20,14.9,10.7,10.0,0.0,2.0,,,35,39,44
2017-01-04 21:00,2149,34,34,0.00,96,0.01,,9.8,5.6,0.19,0.20,15.1,11.3,9.8,0.0,2.0,,,35,39,44
2017-01-04 22:00,2149,34,34,0.00,96,0.01,,8.8,5.5,0.19,0.20,15.3,11.4,9.8,0.0,2.0,,,35,39,44
2017-01-04 23:00,2149,35,34,0.00,96,0.02,,10.6,5.3,0.19,0.20,15.4,11.6,9.9,0.2,2.0,,,35,39,44
2017-01-05 00:00,2149,35,34,0.01,96,0.02,,8.9,4.8,0.19,0.20,15.4,11.8,10.0,0.0,2.0,,,35,39,44
2017-01-05 01:00,2149,36,35,0.06,96,0.01,,18.5,5.7,0.20,0.21,15.5,11.7,10.2,0.0,2.0,,,35,39,44
2017-01-05 02:00,2149,36,35,0.05,96,0.01,,13.4,6.0,0.20,0.21,16.2,12.0,10.2,0.0,2.0,,,35,39,44
2017-01-05 03:00,2149,36,36,0.02,96,0.01,,14.0,5.8,0.20,0.21,16.4,12.0,10.3,0.0,2.0,,,35,39,44
2017-01-05 04:00,2149,38,36,0.03,96,0.00,,13.7,5.5,0.21,0.22,16.6,12.2,10.4,0.0,2.0,,,35,39,44
2017-01-05 05:00,2149,38,36,0.01,96,0.00,,12.2,5.8,0.22,0.22,16.9,12.1,10.8,0.2,2.0,,,35,39,44
2017-01-05 06:00,2149,40,37,0.00,96,0.08,,18.6,6.2,0.22,0.23,17.2,12.4,10.7,0.0,2.0,,,35,39,44
2017-01-05 07:00,2149,40,37,0.00,89,18.45,,19.9,5.3,0.21,0.24,17.2,12.5,10.6,0.2,2.0,,,35,39,44
2017-01-05 08:00,2149,43,38,0.00,91,71.41,,18.2,7.0,0.19,0.25,17.1,12.5,11.0,0.0,2.0,,,35,39,44
2017-01-05 09:00,2149,45,43,0.00,60,127.80,,24.4,6.6,0.16,0.28,17.0,12.5,11.1,0.0,2.0,,,35,39,44
2017-01-05 10:00,2149,46,44,0.00,51,318.80,,15.2,6.1,0.18,0.30,17.1,12.5,11.3,0.0,2.0,,,35,39,44
2017-01-05 11:00,2149,49,45,0.00,50,197.70,,18.9,9.3,0.15,0.30,17.1,12.7,11.8,0.0,2.0,,,35,39,44
2017-01-05 12:00,2149,51,49,0.00,46,561.70,,16.0,5.8,0.15,0.36,17.1,12.7,11.9,0.0,2.0,,,35,39,44
2017-01-05 13:00,2149,50,49,0.00,36,491.40,,13.6,6.9,0.12,0.35,17.2,12.9,12.0,0.0,2.0,,,35,39,44
2017-01-05 14:00,2149,51,48,0.00,33,359.40,,13.0,4.8,0.11,0.36,17.5,12.9,12.3,0.0,2.0,,,35,39,44
2017-01-05 15:00,2149,49,42,0.00,33,206.90,,13.8,6.4,0.12,0.34,17.5,13.1,12.4,0.0,2.0,,,35,39,44
2017-01-05 16:00,2149,42,35,0.00,42,38.90,,13.3,8.1,0.12,0.25,17.6,13.3,12.4,0.0,2.4,,,35,39,44
2017-01-05 17:00,2149,35,30,0.00,55,0.16,,18.5,10.9,0.11,0.18,17.2,13.5,12.9,0.0,2.0,,,35,39,44
2017-01-05 18:00,2149,30,28,0.00,61,0.20,,22.6,12.4,0.10,0.16,16.8,13.7,12.9,0.0,2.0,,,35,39,44
2017-01-05 19:00,2149,28,24,0.00,65,0.19,,19.1,12.9,0.10,0.14,16.3,13.5,12.9,0.0,2.0,,,35,39,44
2017-01-05 20:00,2149,24,23,0.00,76,0.09,,20.2,12.5,0.10,0.13,15.8,13.2,13.5,0.5,2.0,,,35,39,43
2017-01-05 21:00,2149,24,23,0.00,76,0.05,,19.6,13.1,0.09,0.12,15.2,13.3,13.3,0.0,2.0,,,35,39,44
2017-01-05 22:00,2149,24,23,0.00,74,0.04,,21.9,13.7,0.09,0.13,14.4,13.4,13.4,0.0,2.0,,,35,39,43
2017-01-05 23:00,2149,24,23,0.00,65,0.03,,19.8,13.2,0.08,0.13,12.6,13.0,13.7,0.0,2.0,,,35,39,43
2017-01-06 00:00,2149,23,22,0.00,66,0.02,,18.4,11.7,0.08,0.12,9.5,13.0,13.5,0.2,2.0,,,35,39,43
2017-01-06 01:00,2149,22,22,0.00,69,0.00,,15.1,9.5,0.08,0.12,6.4,12.7,13.7,0.0,2.0,,,35,39,43
2017-01-06 02:00,2149,22,21,0.00,68,0.00,,16.1,10.8,0.08,0.12,5.2,12.5,13.4,0.0,1.8,,,35,39,43
2017-01-06 03:00,2149,21,20,0.00,68,0.00,,14.6,10.5,0.08,0.11,4.6,12.5,13.5,0.0,1.8,,,35,39,43
2017-01-06 04:00,2149,21,20,0.00,67,0.00,,14.6,8.8,0.07,0.11,4.3,12.5,13.1,0.0,2.0,,,35,39,43
2017-01-06 05:00,2149,21,20,0.00,62,0.00,,11.4,6.2,0.07,0.11,4.2,12.1,13.3,0.0,2.0,,,35,39,43
2017-01-06 06:00,2149,21,20,0.00,60,0.19,,9.3,5.6,0.06,0.11,4.6,11.9,13.3,0.0,2.0,,,35,39,43
2017-01-06 07:00,2149,21,19,0.00,57,18.10,,7.6,5.1,0.06,0.11,4.5,11.6,13.5,0.2,2.0,,,35,39,43
2017-01-06 08:00,2149,24,20,0.00,60,117.30,,8.9,4.9,0.07,0.12,4.5,10.9,13.1,0.0,2.0,,,34,39,43
2017-01-06 09:00,2149,29,24,0.00,54,284.30,,7.7,4.1,0.07,0.15,4.5,10.5,13.2,0.0,1.8,,,34,39,43
2017-01-06 10:00,2149,37,29,0.00,46,470.90,,7.8,4.1,0.07,0.17,4.3,10.3,12.9,0.0,2.0,,,34,39,43
2017-01-06 11:00,2149,40,36,0.00,35,588.90,,7.9,4.0,0.07,0.22,4.5,10.1,13.0,0.0,2.0,,,34,39,43
2017-01-06 12:00,2149,40,38,0.00,31,542.90,,10.5,5.5,0.07,0.24,4.8,10.0,13.1,0.0,2.0,,,34,39,43
2017-01-06 13:00,2149,39,37,0.00,33,530.70,,10.2,6.5,,,4.7,10.0,13.1,0.0,2.0,,,34,39,43
2017-01-06 14:00,2149,37,35,0.00,32,225.40,,9.6,5.7,,,5.0,10.3,12.9,0.2,2.0,,,34,39,43
2017-01-06 15:00,2149,,,,38,,,,,,,5.5,10.3,13.0,0.0,,,,,,
2017-01-17 13:00,2149,,,0.00,,493.50,,11.5,5.5,0.08,0.54,,,,,,,,,,
2017-01-17 14:00,2149,,,0.00,,272.90,,9.5,5.1,0.08,0.48,5.5,11.7,14.4,11.7,11.7,,,34,38,41
2017-01-17 15:00,2149,54,43,0.00,,130.20,,4.2,1.5,0.08,0.35,5.5,11.6,14.6,11.8,11.8,,,34,38,41
2017-01-17 16:00,2149,43,37,0.00,32,40.62,,11.0,4.3,0.09,0.25,5.7,11.9,14.8,11.5,11.3,,,34,38,41
2017-01-17 17:00,2149,37,35,0.00,43,0.43,,7.7,4.2,0.09,0.21,6.1,12.0,14.4,11.6,11.4,,,34,38,41
2017-01-17 18:00,2149,35,33,0.00,45,0.01,,5.0,3.4,0.09,0.19,6.0,12.0,14.6,11.3,11.4,,,34,38,41
2017-01-17 19:00,2149,34,31,0.00,42,0.04,,5.0,2.7,0.09,0.19,6.0,11.8,14.4,11.3,11.4,,,34,38,41
2017-01-17 20:00,2149,33,31,0.00,48,0.12,,4.4,2.7,0.08,0.18,5.5,12.3,14.8,11.4,11.5,,,34,38,41
2017-01-17 21:00,2149,32,30,0.00,48,0.16,,4.4,3.3,0.08,0.17,5.3,12.2,14.6,11.3,11.4,,,34,38,41
2017-01-17 22:00,2149,31,30,0.00,52,0.16,,4.8,3.3,0.09,0.17,5.0,12.3,14.4,11.4,11.4,,,34,38,41
2017-01-17 23:00,2149,32,30,0.00,48,0.16,,4.1,2.6,0.08,0.18,4.8,12.0,14.4,11.4,11.7,,,34,38,41
2017-01-18 00:00,2149,31,30,0.00,51,0.13,,4.3,2.6,0.08,0.17,5.2,12.2,14.4,11.4,11.4,,,34,38,41
2017-01-18 01:00,2149,31,30,0.00,50,0.13,,4.5,2.6,0.09,0.17,5.1,11.9,14.4,11.3,11.3,,,34,38,41
2017-01-18 02:00,2149,31,30,0.00,50,0.10,,4.4,2.4,0.09,0.17,5.1,11.9,14.4,11.5,11.4,,,34,38,41
2017-01-18 03:00,2149,32,30,0.00,53,0.12,,4.3,2.7,0.09,0.17,5.1,11.8,14.4,11.3,11.3,,,34,38,41
2017-01-18 04:00,2149,32,30,0.00,50,0.11,,3.6,2.2,0.09,0.17,5.1,11.9,14.4,11.4,11.5,,,34,38,41
2017-01-18 05:00,2149,32,30,0.00,53,0.09,,3.9,2.0,0.09,0.17,5.4,11.6,14.8,11.5,11.5,,,34,38,41
2017-01-18 06:00,2149,32,32,0.00,51,0.31,,5.0,1.3,0.09,0.18,5.1,11.7,14.4,11.0,11.5,,,34,38,41
2017-01-18 07:00,2149,34,32,0.00,49,15.89,,3.1,1.4,0.09,0.19,4.7,11.5,14.5,11.1,11.5,,,34,38,41
2017-01-18 08:00,2149,34,34,0.00,48,55.51,,4.4,1.5,0.09,0.19,5.0,11.5,14.5,11.3,11.7,,,34,38,41
2017-01-18 09:00,2149,36,34,0.00,48,190.50,,10.9,5.7,0.09,0.20,5.2,11.5,14.5,11.0,11.2,,,34,38,41
2017-01-18 10:00,2149,35,35,0.00,51,274.40,,12.2,7.9,0.10,0.20,5.1,11.7,14.2,11.1,11.4,,,34,38,41
2017-01-18 11:00,2149,36,35,0.00,48,332.00,,14.8,9.1,0.09,0.20,5.3,11.6,14.2,11.1,11.4,,,34,38,41
2017-01-18 12:00,2149,36,35,0.00,44,242.30,,14.3,9.1,0.09,0.21,6.1,11.5,14.2,10.8,11.4,,,34,38,41
2017-01-18 13:00,2149,37,34,0.00,48,259.70,,16.6,9.9,0.10,0.21,5.9,11.6,14.2,11.3,11.4,,,34,38,41
2017-01-18 14:00,2149,34,33,0.00,53,55.13,,14.2,8.2,0.11,0.19,5.9,11.9,14.2,11.2,11.5,,,34,38,41
2017-01-18 15:00,2149,33,33,0.00,56,51.09,,12.6,8.5,0.11,0.19,5.9,11.9,14.2,11.2,11.5,,,34,38,41
2017-01-18 16:00,2149,33,33,0.00,60,12.19,,10.7,5.7,0.11,0.19,5.8,11.8,14.2,11.2,11.4,,,34,38,41
2017-01-18 17:00,2149,33,32,0.00,60,0.14,,9.8,5.4,0.12,0.18,6.3,11.7,14.2,11.2,11.1,,,34,38,41
2017-01-18 18:00,2149,33,32,0.00,61,0.02,,10.1,5.6,0.12,0.18,6.6,12.0,14.2,11.3,11.1,,,34,38,41
2017-01-18 19:00,2149,33,32,0.00,63,0.02,,11.2,7.2,0.11,0.18,6.8,11.9,14.2,11.3,11.1,,,34,38,41
2017-01-18 20:00,2149,34,32,0.00,60,0.02,,12.7,7.7,0.11,0.19,6.6,11.9,14.2,10.9,11.1,,,34,38,41
2017-01-18 21:00,2149,33,28,0.00,58,0.02,,14.7,8.1,0.12,0.18,6.6,11.9,14.2,10.6,11.5,,,34,38,41
2017-01-18 22:00,2149,30,28,0.00,94,0.04,,14.1,8.1,0.14,0.16,6.6,12.2,14.2,11.0,11.5,,,34,38,41
2017-01-18 23:00,2149,29,28,0.00,85,0.06,,13.4,7.9,0.14,0.16,6.8,12.2,14.5,11.0,11.5,,,34,38,41
2017-01-19 00:00,2149,28,28,0.00,99,0.06,,12.2,7.0,0.15,0.15,6.6,12.3,14.5,11.0,11.5,,,34,38,41
2017-01-19 01:00,2149,28,28,0.00,100,0.08,,8.6,4.4,0.15,0.15,6.2,12.1,14.3,11.3,11.5,,,34,38,41
2017-01-19 02:00,2149,28,28,0.00,100,0.10,,8.1,4.1,0.15,0.15,6.3,12.1,14.5,10.9,11.2,,,34,38,41
2017-01-19 03:00,2149,29,28,0.00,100,0.08,,5.6,2.5,0.16,0.16,6.4,12.1,14.5,11.1,11.2,,,34,38,41
2017-01-19 04:00,2149,29,28,0.00,100,0.08,,6.1,2.5,0.16,0.16,6.3,12.1,14.5,11.1,11.2,,,34,38,41
2017-01-19 05:00,2149,30,29,0.00,100,0.06,,6.9,2.3,0.17,0.17,6.0,12.1,14.5,11.2,11.3,,,34,38,41
2017-01-19 06:00,2149,30,30,0.00,100,0.15,,9.2,4.1,0.17,0.17,5.8,12.4,14.4,11.2,11.3,,,34,38,41
2017-01-19 07:00,2149,30,29,0.00,100,9.87,,10.6,4.8,0.16,0.16,6.2,12.1,14.4,10.8,11.3,,,34,38,41
2017-01-19 08:00,2149,32,28,0.00,93,35.63,,7.6,3.4,0.15,0.16,6.3,12.4,14.4,10.8,11.3,,,34,37,41
2017-01-19 09:00,2149,34,31,0.01,95,123.20,,7.9,4.0,0.17,0.18,6.9,12.4,14.4,10.9,11.3,,,34,38,40
2017-01-19 10:00,2149,35,31,0.03,99,267.10,,7.8,3.6,0.17,0.19,6.3,12.4,14.4,10.8,11.0,,,34,37,41
2017-01-19 11:00,2149,37,34,0.14,79,404.90,,7.1,3.7,0.17,0.20,6.6,12.4,14.4,10.8,11.0,,,34,38,41
